rank_by_rho,symbol,ensembl_gene_id,spearman_rho,p_value_unadjusted,fdr_BH_key_feature_space,status
529,Klhl33,ENSMUSG00000090799,0.683333333333333,0.0424422720870724,0.167877193288792,Not selected
529,Nid2,ENSMUSG00000021806,0.683333333333333,0.0424422720870724,0.167877193288792,Not selected
529,Olfml3,ENSMUSG00000027848,0.683333333333333,0.0424422720870724,0.167877193288792,Not selected
529,Pde1b,ENSMUSG00000022489,0.683333333333333,0.0424422720870724,0.167877193288792,Not selected
529,Pla1a,ENSMUSG00000002847,0.683333333333333,0.0424422720870724,0.167877193288792,Not selected
529,Rtl8c,ENSMUSG00000051851,0.683333333333333,0.0424422720870724,0.167877193288792,Not selected
529,Slc37a2,ENSMUSG00000032122,0.683333333333333,0.0424422720870724,0.167877193288792,Not selected
529,Tmem178b,ENSMUSG00000057716,0.683333333333333,0.0424422720870724,0.167877193288792,Not selected
557,Mmp8,ENSMUSG00000005800,0.678902858227222,0.0443414075104485,0.174613333225549,Not selected
558,Shisa2,ENSMUSG00000044461,0.669461927004578,0.0485681949448868,0.1854469230639,Not selected
559,6030419C18Rik,ENSMUSG00000066607,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Adamts16,ENSMUSG00000049538,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Atp10b,ENSMUSG00000055415,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Cacna1g,ENSMUSG00000020866,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Cd200r3,ENSMUSG00000036172,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Crabp2,ENSMUSG00000004885,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Dnajc12,ENSMUSG00000036764,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Dock4,ENSMUSG00000035954,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Enpp2,ENSMUSG00000022425,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Fbln7,ENSMUSG00000027386,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Fxyd1,ENSMUSG00000036570,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Gimap8,ENSMUSG00000064262,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Gm44415,ENSMUSG00000108195,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Gm45768,ENSMUSG00000108434,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Il15,ENSMUSG00000031712,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Itga4,ENSMUSG00000027009,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Mfap5,ENSMUSG00000030116,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Pcdhb10,ENSMUSG00000045657,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Rnf207,ENSMUSG00000058498,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Sh3rf3,ENSMUSG00000037990,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Tmie,ENSMUSG00000049555,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Trav13-2,ENSMUSG00000076846,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
559,Wt1,ENSMUSG00000016458,0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
582,Aebp1,ENSMUSG00000020473,0.65,0.0580730580171486,0.202561566849632,Not selected
582,Aqp2,ENSMUSG00000023013,0.65,0.0580730580171486,0.202561566849632,Not selected
582,Etv1,ENSMUSG00000004151,0.65,0.0580730580171486,0.202561566849632,Not selected
582,Fbln5,ENSMUSG00000021186,0.65,0.0580730580171486,0.202561566849632,Not selected
582,Gm8332,ENSMUSG00000095799,0.65,0.0580730580171486,0.202561566849632,Not selected
582,Gpr179,ENSMUSG00000070337,0.65,0.0580730580171486,0.202561566849632,Not selected
582,Igf1,ENSMUSG00000020053,0.65,0.0580730580171486,0.202561566849632,Not selected
582,Iqcd,ENSMUSG00000029601,0.65,0.0580730580171486,0.202561566849632,Not selected
582,Olfr1564,ENSMUSG00000096169,0.65,0.0580730580171486,0.202561566849632,Not selected
582,Ripor3,ENSMUSG00000074577,0.65,0.0580730580171486,0.202561566849632,Not selected
582,Sv2b,ENSMUSG00000053025,0.65,0.0580730580171486,0.202561566849632,Not selected
593,Cbx3-ps8,ENSMUSG00000110887,0.644357104741907,0.0610329576990998,0.21115862985057,Not selected
594,4930412B13Rik,ENSMUSG00000086221,0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
594,Ache,ENSMUSG00000023328,0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
594,Aspn,ENSMUSG00000021388,0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
594,Disp2,ENSMUSG00000040035,0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
594,Fgd2,ENSMUSG00000024013,0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
594,Gm2a,ENSMUSG00000000594,0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
594,Gm43196,ENSMUSG00000107017,0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
594,Htr2b,ENSMUSG00000026228,0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
594,Kcnj16,ENSMUSG00000051497,0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
594,Mcpt8,ENSMUSG00000022157,0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
594,Mrgprf,ENSMUSG00000031070,0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
594,Pmaip1,ENSMUSG00000024521,0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
594,Prss46,ENSMUSG00000049719,0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
594,Psd3,ENSMUSG00000030465,0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
594,Tanc2,ENSMUSG00000053580,0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
594,Tnfrsf26,ENSMUSG00000045362,0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
594,Tnik,ENSMUSG00000027692,0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
594,Whrn,ENSMUSG00000039137,0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
594,Xirp2,ENSMUSG00000027022,0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
613,4930429F24Rik,ENSMUSG00000086918,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,4930580E04Rik,ENSMUSG00000106269,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,Adamts2,ENSMUSG00000036545,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,Bnc1,ENSMUSG00000025105,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,Brinp3,ENSMUSG00000035131,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,C330018A13Rik,ENSMUSG00000086655,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,Cdyl2,ENSMUSG00000031758,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,Col6a1,ENSMUSG00000001119,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,Col8a1,ENSMUSG00000068196,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,Col8a2,ENSMUSG00000056174,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,ENSMUSG00000117061,ENSMUSG00000117061,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,ENSMUSG00000117104,ENSMUSG00000117104,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,Elmo1,ENSMUSG00000041112,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,Fam46a,ENSMUSG00000032265,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,Gm8300,ENSMUSG00000079034,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,Mgll,ENSMUSG00000033174,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,Mtus1,ENSMUSG00000045636,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,Pax5,ENSMUSG00000014030,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,Pdgfd,ENSMUSG00000032006,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,Pdgfrl,ENSMUSG00000031595,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,Podxl2,ENSMUSG00000033152,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,Sema3f,ENSMUSG00000034684,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,Slc1a3,ENSMUSG00000005360,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,Slc7a2,ENSMUSG00000031596,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,Tnnt2,ENSMUSG00000026414,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
613,Ush1g,ENSMUSG00000045288,0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
639,Alpl,ENSMUSG00000028766,0.610884008391678,0.0805418208097933,0.247646294662262,Not selected
640,2310043P16Rik,ENSMUSG00000108732,0.6,0.0876228290414024,0.257741192376006,Not selected
640,9030612E09Rik,ENSMUSG00000045008,0.6,0.0876228290414024,0.257741192376006,Not selected
640,Arhgap44,ENSMUSG00000033389,0.6,0.0876228290414024,0.257741192376006,Not selected
640,Cd55,ENSMUSG00000026399,0.6,0.0876228290414024,0.257741192376006,Not selected
640,Cdh11,ENSMUSG00000031673,0.6,0.0876228290414024,0.257741192376006,Not selected
640,Col6a5,ENSMUSG00000091345,0.6,0.0876228290414024,0.257741192376006,Not selected
640,Dnase1l3,ENSMUSG00000025279,0.6,0.0876228290414024,0.257741192376006,Not selected
640,Gm15675,ENSMUSG00000086825,0.6,0.0876228290414024,0.257741192376006,Not selected
640,Kcnn1,ENSMUSG00000002908,0.6,0.0876228290414024,0.257741192376006,Not selected
640,Kctd14,ENSMUSG00000051727,0.6,0.0876228290414024,0.257741192376006,Not selected
640,Pdzd4,ENSMUSG00000002006,0.6,0.0876228290414024,0.257741192376006,Not selected
640,Pex5l,ENSMUSG00000027674,0.6,0.0876228290414024,0.257741192376006,Not selected
640,Rflnb,ENSMUSG00000020846,0.6,0.0876228290414024,0.257741192376006,Not selected
640,Stra6,ENSMUSG00000032327,0.6,0.0876228290414024,0.257741192376006,Not selected
654,Cxcl9,ENSMUSG00000029417,0.594147460216563,0.0915833657011064,0.267003490696029,Not selected
655,Gm33819,ENSMUSG00000103912,0.585779186129006,0.0974339113578058,0.277271124197932,Not selected
656,Bgn,ENSMUSG00000031375,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
656,Camk2n1,ENSMUSG00000046447,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
656,Car1,ENSMUSG00000027556,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
656,Col12a1,ENSMUSG00000032332,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
656,Dscam,ENSMUSG00000050272,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
656,Gda,ENSMUSG00000058624,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
656,Gm11515,ENSMUSG00000085992,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
656,Gm29773,ENSMUSG00000110547,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
656,Gm49212,ENSMUSG00000115678,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
656,Gm6533,ENSMUSG00000115193,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
656,Gm867,ENSMUSG00000050157,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
656,Gpc6,ENSMUSG00000058571,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
656,Gstt1,ENSMUSG00000001663,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
656,Irf4,ENSMUSG00000021356,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
656,Itga11,ENSMUSG00000032243,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
656,Lrrc39,ENSMUSG00000027961,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
656,Mir7001,ENSMUSG00000099238,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
656,Omd,ENSMUSG00000048368,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
656,Scara3,ENSMUSG00000034463,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
656,Schip1,ENSMUSG00000027777,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
656,Slfn5,ENSMUSG00000054404,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
656,Sulf1,ENSMUSG00000016918,0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
678,Abat,ENSMUSG00000057880,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
678,Amigo2,ENSMUSG00000048218,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
678,B430010I23Rik,ENSMUSG00000084960,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
678,Cd274,ENSMUSG00000016496,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
678,Gm13821,ENSMUSG00000107256,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
678,Gm15935,ENSMUSG00000084940,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
678,Gm25494,ENSMUSG00000088768,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
678,Gm38019,ENSMUSG00000103691,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
678,Gm38187,ENSMUSG00000102403,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
678,Gm4070,ENSMUSG00000078606,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
678,Insc,ENSMUSG00000048782,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
678,Lgr5,ENSMUSG00000020140,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
678,Mylk3,ENSMUSG00000031698,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
678,Ogn,ENSMUSG00000021390,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
678,Orm2,ENSMUSG00000061540,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
678,Pi15,ENSMUSG00000067780,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
678,S100a14,ENSMUSG00000042306,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
678,Satb1,ENSMUSG00000023927,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
678,Sobp,ENSMUSG00000038248,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
678,Tal2,ENSMUSG00000028417,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
678,Tgfb3,ENSMUSG00000021253,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
678,Trpv6,ENSMUSG00000029868,0.566666666666667,0.111632987611491,0.297176581658052,Not selected
700,Ces2f,ENSMUSG00000062826,0.560674363866334,0.116326794993193,0.306665464128238,Not selected
701,Trbc2,ENSMUSG00000076498,0.559402390487169,0.11733810288497,0.307653112231655,Not selected
702,4930550L24Rik,ENSMUSG00000046180,0.55,0.124976784188332,0.315239058256315,Not selected
702,AA467197,ENSMUSG00000033213,0.55,0.124976784188332,0.315239058256315,Not selected
702,Cdh1,ENSMUSG00000000303,0.55,0.124976784188332,0.315239058256315,Not selected
702,Cldn1,ENSMUSG00000022512,0.55,0.124976784188332,0.315239058256315,Not selected
702,Dusp1,ENSMUSG00000024190,0.55,0.124976784188332,0.315239058256315,Not selected
702,Gm15674,ENSMUSG00000087691,0.55,0.124976784188332,0.315239058256315,Not selected
702,Gm1995,ENSMUSG00000113011,0.55,0.124976784188332,0.315239058256315,Not selected
702,Gm4117,ENSMUSG00000089940,0.55,0.124976784188332,0.315239058256315,Not selected
702,Rassf4,ENSMUSG00000042129,0.55,0.124976784188332,0.315239058256315,Not selected
702,Reep1,ENSMUSG00000052852,0.55,0.124976784188332,0.315239058256315,Not selected
702,Sytl2,ENSMUSG00000030616,0.55,0.124976784188332,0.315239058256315,Not selected
713,Wfdc1,ENSMUSG00000023336,0.54393781569122,0.130054688990847,0.324983053365323,Not selected
714,BC067074,ENSMUSG00000021763,0.533333333333333,0.139226867543978,0.335632197587511,Not selected
714,Gm18840,ENSMUSG00000107568,0.533333333333333,0.139226867543978,0.335632197587511,Not selected
714,Gm26523,ENSMUSG00000096984,0.533333333333333,0.139226867543978,0.335632197587511,Not selected
714,Gm37696,ENSMUSG00000103473,0.533333333333333,0.139226867543978,0.335632197587511,Not selected
714,Gm42528,ENSMUSG00000107134,0.533333333333333,0.139226867543978,0.335632197587511,Not selected
714,Has2os,ENSMUSG00000086541,0.533333333333333,0.139226867543978,0.335632197587511,Not selected
714,Htr7,ENSMUSG00000024798,0.533333333333333,0.139226867543978,0.335632197587511,Not selected
714,Ldlrad4,ENSMUSG00000024544,0.533333333333333,0.139226867543978,0.335632197587511,Not selected
714,Nol4l,ENSMUSG00000061411,0.533333333333333,0.139226867543978,0.335632197587511,Not selected
714,Nrep,ENSMUSG00000042834,0.533333333333333,0.139226867543978,0.335632197587511,Not selected
714,Pdgfrb,ENSMUSG00000024620,0.533333333333333,0.139226867543978,0.335632197587511,Not selected
714,Plekhg1,ENSMUSG00000040624,0.533333333333333,0.139226867543978,0.335632197587511,Not selected
714,Slc41a3,ENSMUSG00000030089,0.533333333333333,0.139226867543978,0.335632197587511,Not selected
714,Slc6a7,ENSMUSG00000052026,0.533333333333333,0.139226867543978,0.335632197587511,Not selected
714,Thsd7a,ENSMUSG00000032625,0.533333333333333,0.139226867543978,0.335632197587511,Not selected
714,Tnfrsf11b,ENSMUSG00000063727,0.533333333333333,0.139226867543978,0.335632197587511,Not selected
714,Tril,ENSMUSG00000043496,0.533333333333333,0.139226867543978,0.335632197587511,Not selected
714,Tspan33,ENSMUSG00000001763,0.533333333333333,0.139226867543978,0.335632197587511,Not selected
714,Tspan8,ENSMUSG00000034127,0.533333333333333,0.139226867543978,0.335632197587511,Not selected
714,Ucp2,ENSMUSG00000033685,0.533333333333333,0.139226867543978,0.335632197587511,Not selected
734,Ism1,ENSMUSG00000074766,0.518832993428548,0.15236740186902,0.355974143816169,Not selected
735,As3mt,ENSMUSG00000003559,0.516666666666667,0.154390120986225,0.355974143816169,Not selected
735,Axin2,ENSMUSG00000000142,0.516666666666667,0.154390120986225,0.355974143816169,Not selected
735,Clec1a,ENSMUSG00000033082,0.516666666666667,0.154390120986225,0.355974143816169,Not selected
735,ENSMUSG00000117365,ENSMUSG00000117365,0.516666666666667,0.154390120986225,0.355974143816169,Not selected
735,Eva1a,ENSMUSG00000035104,0.516666666666667,0.154390120986225,0.355974143816169,Not selected
735,Gm15398,ENSMUSG00000085456,0.516666666666667,0.154390120986225,0.355974143816169,Not selected
735,Gm26584,ENSMUSG00000097474,0.516666666666667,0.154390120986225,0.355974143816169,Not selected
735,Gm38268,ENSMUSG00000103056,0.516666666666667,0.154390120986225,0.355974143816169,Not selected
735,Mfap2,ENSMUSG00000060572,0.516666666666667,0.154390120986225,0.355974143816169,Not selected
735,Osr1,ENSMUSG00000048387,0.516666666666667,0.154390120986225,0.355974143816169,Not selected
735,Thsd4,ENSMUSG00000032289,0.516666666666667,0.154390120986225,0.355974143816169,Not selected
735,Tspan15,ENSMUSG00000037031,0.516666666666667,0.154390120986225,0.355974143816169,Not selected
735,Usp13,ENSMUSG00000056900,0.516666666666667,0.154390120986225,0.355974143816169,Not selected
735,Zfp467,ENSMUSG00000068551,0.516666666666667,0.154390120986225,0.355974143816169,Not selected
749,Fap,ENSMUSG00000000392,0.510464719340991,0.160266667914605,0.367937882813914,Not selected
750,Psca,ENSMUSG00000022598,0.502096445253434,0.16839743464432,0.377749636141624,Not selected
751,Abcg4,ENSMUSG00000032131,0.5,0.170470660787054,0.377749636141624,Not selected
751,Atg9b,ENSMUSG00000038295,0.5,0.170470660787054,0.377749636141624,Not selected
751,BC025446,ENSMUSG00000047728,0.5,0.170470660787054,0.377749636141624,Not selected
751,Chn1,ENSMUSG00000056486,0.5,0.170470660787054,0.377749636141624,Not selected
751,E2f2,ENSMUSG00000018983,0.5,0.170470660787054,0.377749636141624,Not selected
751,Ehd3,ENSMUSG00000024065,0.5,0.170470660787054,0.377749636141624,Not selected
751,Fbxl21,ENSMUSG00000035509,0.5,0.170470660787054,0.377749636141624,Not selected
751,Gm33424,ENSMUSG00000113101,0.5,0.170470660787054,0.377749636141624,Not selected
751,Gm48908,ENSMUSG00000115545,0.5,0.170470660787054,0.377749636141624,Not selected
751,Mctp1,ENSMUSG00000021596,0.5,0.170470660787054,0.377749636141624,Not selected
751,Morc2b,ENSMUSG00000048602,0.5,0.170470660787054,0.377749636141624,Not selected
751,Nckap1l,ENSMUSG00000022488,0.5,0.170470660787054,0.377749636141624,Not selected
751,Npas2,ENSMUSG00000026077,0.5,0.170470660787054,0.377749636141624,Not selected
751,Nudt12,ENSMUSG00000024228,0.5,0.170470660787054,0.377749636141624,Not selected
751,Pcsk6,ENSMUSG00000030513,0.5,0.170470660787054,0.377749636141624,Not selected
751,Serpinb9b,ENSMUSG00000021403,0.5,0.170470660787054,0.377749636141624,Not selected
751,Spon2,ENSMUSG00000037379,0.5,0.170470660787054,0.377749636141624,Not selected
768,Fam198b,ENSMUSG00000027955,0.483333333333333,0.187469855215542,0.399123352838263,Not selected
768,Fmo1,ENSMUSG00000040181,0.483333333333333,0.187469855215542,0.399123352838263,Not selected
768,Fsd1,ENSMUSG00000011589,0.483333333333333,0.187469855215542,0.399123352838263,Not selected
768,Gm11944,ENSMUSG00000084941,0.483333333333333,0.187469855215542,0.399123352838263,Not selected
768,Gm35507,ENSMUSG00000105102,0.483333333333333,0.187469855215542,0.399123352838263,Not selected
768,Gm37589,ENSMUSG00000104235,0.483333333333333,0.187469855215542,0.399123352838263,Not selected
768,Hs3st1,ENSMUSG00000051022,0.483333333333333,0.187469855215542,0.399123352838263,Not selected
768,Pou4f1,ENSMUSG00000048349,0.483333333333333,0.187469855215542,0.399123352838263,Not selected
768,Rassf2,ENSMUSG00000027339,0.483333333333333,0.187469855215542,0.399123352838263,Not selected
768,Tenm4,ENSMUSG00000048078,0.483333333333333,0.187469855215542,0.399123352838263,Not selected
768,Zfp503,ENSMUSG00000039081,0.483333333333333,0.187469855215542,0.399123352838263,Not selected
779,Sypl2,ENSMUSG00000027887,0.476991622990762,0.194179176065066,0.412099462698122,Not selected
780,Cck,ENSMUSG00000032532,0.474644452534567,0.196696052349391,0.415039937674036,Not selected
781,Akr1c14,ENSMUSG00000033715,0.466666666666667,0.205386351105812,0.420216827620996,Not selected
781,Col11a1,ENSMUSG00000027966,0.466666666666667,0.205386351105812,0.420216827620996,Not selected
781,Dchs2,ENSMUSG00000102692,0.466666666666667,0.205386351105812,0.420216827620996,Not selected
781,Grk5,ENSMUSG00000003228,0.466666666666667,0.205386351105812,0.420216827620996,Not selected
781,Prrt4,ENSMUSG00000079654,0.466666666666667,0.205386351105812,0.420216827620996,Not selected
781,Ror1,ENSMUSG00000035305,0.466666666666667,0.205386351105812,0.420216827620996,Not selected
781,Rpp25,ENSMUSG00000062309,0.466666666666667,0.205386351105812,0.420216827620996,Not selected
781,Zfp970,ENSMUSG00000078866,0.466666666666667,0.205386351105812,0.420216827620996,Not selected
789,1700020L24Rik,ENSMUSG00000035085,0.45,0.224216107492337,0.440406122105186,Not selected
789,5031415H12Rik,ENSMUSG00000097282,0.45,0.224216107492337,0.440406122105186,Not selected
789,Abcb1a,ENSMUSG00000040584,0.45,0.224216107492337,0.440406122105186,Not selected
789,Cecr2,ENSMUSG00000071226,0.45,0.224216107492337,0.440406122105186,Not selected
789,Dusp8,ENSMUSG00000037887,0.45,0.224216107492337,0.440406122105186,Not selected
789,Gm17276,ENSMUSG00000097305,0.45,0.224216107492337,0.440406122105186,Not selected
789,Gm37140,ENSMUSG00000104140,0.45,0.224216107492337,0.440406122105186,Not selected
789,Gm7361,ENSMUSG00000059645,0.45,0.224216107492337,0.440406122105186,Not selected
789,Nap1l5,ENSMUSG00000055430,0.45,0.224216107492337,0.440406122105186,Not selected
789,Pcbd1,ENSMUSG00000020098,0.45,0.224216107492337,0.440406122105186,Not selected
789,Pcdh1,ENSMUSG00000051375,0.45,0.224216107492337,0.440406122105186,Not selected
800,Clca4b,ENSMUSG00000074195,0.435150252552976,0.241757111507084,0.461667683010465,Not selected
801,Adh1,ENSMUSG00000074207,0.433333333333333,0.243952435880052,0.461667683010465,Not selected
801,Apol9b,ENSMUSG00000068246,0.433333333333333,0.243952435880052,0.461667683010465,Not selected
801,Cyp4b1,ENSMUSG00000028713,0.433333333333333,0.243952435880052,0.461667683010465,Not selected
801,Fam83b,ENSMUSG00000032358,0.433333333333333,0.243952435880052,0.461667683010465,Not selected
801,Gipr,ENSMUSG00000030406,0.433333333333333,0.243952435880052,0.461667683010465,Not selected
801,Gm14597,ENSMUSG00000079593,0.433333333333333,0.243952435880052,0.461667683010465,Not selected
801,Gm24940,ENSMUSG00000088951,0.433333333333333,0.243952435880052,0.461667683010465,Not selected
801,Gngt2,ENSMUSG00000038811,0.433333333333333,0.243952435880052,0.461667683010465,Not selected
801,Mog,ENSMUSG00000076439,0.433333333333333,0.243952435880052,0.461667683010465,Not selected
801,Ncf4,ENSMUSG00000071715,0.433333333333333,0.243952435880052,0.461667683010465,Not selected
801,Oasl2,ENSMUSG00000029561,0.433333333333333,0.243952435880052,0.461667683010465,Not selected
801,Plekhb1,ENSMUSG00000030701,0.433333333333333,0.243952435880052,0.461667683010465,Not selected
801,Prrg1,ENSMUSG00000047996,0.433333333333333,0.243952435880052,0.461667683010465,Not selected
801,Rgs17,ENSMUSG00000019775,0.433333333333333,0.243952435880052,0.461667683010465,Not selected
801,Rnasel,ENSMUSG00000066800,0.433333333333333,0.243952435880052,0.461667683010465,Not selected
801,Sox11,ENSMUSG00000063632,0.433333333333333,0.243952435880052,0.461667683010465,Not selected
801,Tmc7,ENSMUSG00000042246,0.433333333333333,0.243952435880052,0.461667683010465,Not selected
818,Hs6st2,ENSMUSG00000062184,0.426781978465419,0.251956690287401,0.475523745312802,Not selected
819,Casd1,ENSMUSG00000015189,0.416666666666667,0.264586046747496,0.484199899858797,Not selected
819,Col27a1,ENSMUSG00000045672,0.416666666666667,0.264586046747496,0.484199899858797,Not selected
819,Dchs1,ENSMUSG00000036862,0.416666666666667,0.264586046747496,0.484199899858797,Not selected
819,ENSMUSG00000112513,ENSMUSG00000112513,0.416666666666667,0.264586046747496,0.484199899858797,Not selected
819,Gm13415,ENSMUSG00000085057,0.416666666666667,0.264586046747496,0.484199899858797,Not selected
819,Gm13544,ENSMUSG00000086995,0.416666666666667,0.264586046747496,0.484199899858797,Not selected
819,Gm15222,ENSMUSG00000086746,0.416666666666667,0.264586046747496,0.484199899858797,Not selected
819,Gm46415,ENSMUSG00000114481,0.416666666666667,0.264586046747496,0.484199899858797,Not selected
819,Mgst1,ENSMUSG00000008540,0.416666666666667,0.264586046747496,0.484199899858797,Not selected
819,Nrxn1,ENSMUSG00000024109,0.416666666666667,0.264586046747496,0.484199899858797,Not selected
819,Pax7,ENSMUSG00000028736,0.416666666666667,0.264586046747496,0.484199899858797,Not selected
819,Pfn2,ENSMUSG00000027805,0.416666666666667,0.264586046747496,0.484199899858797,Not selected
819,Rorc,ENSMUSG00000028150,0.416666666666667,0.264586046747496,0.484199899858797,Not selected
819,Rtl3,ENSMUSG00000047686,0.416666666666667,0.264586046747496,0.484199899858797,Not selected
819,Trabd2b,ENSMUSG00000070867,0.416666666666667,0.264586046747496,0.484199899858797,Not selected
834,Adamts14,ENSMUSG00000059901,0.4,0.286105101908313,0.505904516221112,Not selected
